大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,更多项目信息
University of Arizona,PHD,Mathematics,理学院,The Department of Mathematics,https://grad.arizona.edu/catalog/programinfo/MATHPHD,https://www.math.arizona.edu/academics/grads,https://www.math.arizona.edu,"• Diverse research opportunities: Spans Algebra, Analysis, Applied Math, Geometry, Math Education, Probability, and Statistics, fostering interdisciplinary work.
• Early research training: Features a second-year Ph.D. research program and a foundational Integration Workshop for new students.
• Dedicated research centers: Students benefit from the Southwest Center for Arithmetic Geometry and the Arizona Center for Mathematical Sciences.
• Professional development: Opportunities for students to teach their own classes and participate in community development.
"
University of Arizona,MS,Applied Mathematics (MS),研究生院跨学科课程,The Graduate College,https://grad.arizona.edu/catalog/programinfo/APPLMS,https://gidp.arizona.edu/appliedmath,https://grad.arizona.edu,"• Broad research interests: dynamical systems, AI/ML, data science, and classical fields like astronomy and biomedicine.
• Extensive faculty: Over 120 professors providing diverse mentorship and research opportunities.
• Interdisciplinary collaboration: Strong ties with national and industrial labs for hands-on research experiences.
• Career pathways: Prepares graduates for academia, industry, government labs, and cutting-edge tech roles."
University of Arizona,PHD,Applied Mathematics (PHD),研究生院跨学科课程,Department of Mathematics,https://grad.arizona.edu/catalog/programinfo/APPLPHD,https://gidp.arizona.edu/appliedmath,https://www.math.arizona.edu,"• Interdisciplinary program with faculty from diverse mathematical, physical, biological, engineering, and social sciences.
• Specialized research areas including dynamical systems, AI/machine learning foundations, numerical analysis, and data science.
• Extensive faculty advisory pool featuring over 100 professors across various scientific and engineering fields.
• Hands-on research internships with industrial and government lab partners for practical experience.
• Strong career preparation for academic, high-tech industry, and national laboratory positions."
University of Utah,MA,"Mathematics, M.A.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Diverse Ph.D. specializations covering algebraic geometry, number theory, mathematical biology, and financial mathematics.
• Master's programs in Pure or Applied Mathematics offering flexibility with a Master's Project or comprehensive exam.
• Specialized Master of Statistics degree available through the Mathematics Department with a final project requirement.
• NSF-sponsored Research Training Groups provide funding opportunities and research environments for Ph.D. students.
• Graduate admissions do not require GRE general or mathematics subject test scores."
University of Utah,MS,"Mathematics, M.S.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Master of Science with tracks in Pure or Applied Mathematics.
• Flexible completion options including a Master's Project (MATH 6970).
• Diverse research interests spanning Data Science, Mathematical Biology, Algebraic Geometry, and Number Theory.
• Program fulfills requirements via four written qualifying exams or an oral comprehensive exam."
University of Utah,Ph.D.,"Mathematics, Ph.D.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Broad Ph.D. research opportunities in diverse pure and applied mathematics, including data science, mathematical biology, and finance.
• NSF-sponsored Research Training Groups (RTGs), such as an Applied Math RTG, offer funded research opportunities.
• Flexible Ph.D. admissions; GRE general and subject tests are not required.
• Master's degrees offer distinct Pure and Applied Mathematics tracks, including a thesis-based Master's Project option."
University of Utah,M.Stat.,"Mathematics, M.Stat.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Comprehensive statistical curriculum: Core courses in Probability, Statistical Inference, Linear, and Multilinear Models provide a strong foundation.
• Practical research experience: Includes a ""Special Projects"" master's project and a final supervisory committee-approved project.
• Diverse career readiness: Prepares graduates for Ph.D. studies or roles in research, engineering, finance, banking, insurance, and healthcare.
• Interdisciplinary approach: Administered by the University Statistics Committee, drawing faculty from various departments for broad training.
• Long-standing success: Over 45 years of training graduates for successful careers across industry, public sector, and academia.
"
University of Utah,MA,"Mathematics, M.A.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Diverse Ph.D. specializations: Covers algebraic geometry, applied math, mathematical biology, numerical analysis, probability, and statistics.
• Flexible Master's options: M.A./M.S. in Pure or Applied Math with thesis research option; also a Master of Statistics.
• Non-required GRE scores: GRE General and Subject Test scores are optional; omission does not negatively impact application.
• Hands-on teaching experience: Ph.D. candidates required to complete two semesters of teaching or equivalent."
University of Utah,MS,"Mathematics, M.S.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Ph.D. research spans: Algebraic geometry, mathematical biology, PDEs, materials and fluids, and data science, linking pure and applied fields.
• Doctoral students engage: NSF-sponsored Research Training Groups in Applied Mathematics and Algebra Geometry/Topology.
• Master of Statistics (M-Stat): Strong curriculum in statistical inference and linear/multilinear models, culminating in a final project.
• Academic Master's (MA/MS): Pure or applied mathematics tracks, offering a master's project or additional advanced coursework."
University of Utah,Ph.D.,"Mathematics, Ph.D.",理学院,College of Science,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,https://science.utah.edu,"• Diverse Ph.D. research across pure and applied mathematics, including algebraic geometry and mathematical biology.
• Interdisciplinary research groups like the Applied Math RTG offer specialized training and funding opportunities.
• Flexible M.A./M.S. programs offer distinct pure and applied mathematics tracks with thesis or coursework options.
• Master of Statistics program emphasizes core statistical inference, linear models, and a required final project.
• Graduate admissions do not strictly require GRE scores, broadening the applicant pool for all programs."
